DC,first_harmonic_amplitude,first_harmonic_frequency,first_harmonic_phase,modulation_ratio
0.30215346813201904,0.43022531270980835,0.004347825888544321,3.257047176361084,1.4238635301589966
0.10851448029279709,0.17203521728515625,0.004347825888544321,-0.9470173120498657,1.5853664875030518
0.0,0.0,0.0014492754125967622,1.5707963705062866,
0.21680322289466858,0.33406341075897217,0.004347825888544321,2.768979072570801,1.5408599376678467
0.0,0.0,0.0014492754125967622,1.5707963705062866,
0.2531282603740692,0.37857839465141296,0.004347825888544321,3.059390068054199,1.4955990314483643
0.004526522010564804,0.008493448607623577,0.004347825888544321,2.5744471549987793,1.8763741254806519
0.26268112659454346,0.3849641680717468,0.004347825888544321,4.564049243927002,1.4655189514160156
0.16760846972465515,0.12694066762924194,0.017391303554177284,4.264560699462891,0.7573642730712891
0.13188834488391876,0.1760111004114151,0.008695651777088642,4.013033866882324,1.3345463275909424
0.2443840205669403,0.35659709572792053,0.004347825888544321,4.43486213684082,1.4591670036315918
0.14112316071987152,0.2274324744939804,0.004347825888544321,-0.6015235185623169,1.6115885972976685
0.2659420073032379,0.38363537192344666,0.004347825888544321,4.589836120605469,1.4425526857376099
0.20986078679561615,0.3180099129676819,0.004347825888544321,3.263011932373047,1.5153374671936035
0.17880432307720184,0.27550798654556274,0.004347825888544321,-0.8303645849227905,1.5408351421356201
0.0,0.0,0.0014492754125967622,1.5707963705062866,
0.0,0.0,0.0014492754125967622,1.5707963705062866,
0.0,0.0,0.0014492754125967622,1.5707963705062866,
0.10778984427452087,0.16895362734794617,0.004347825888544321,-1.1155894994735718,1.5674355030059814
0.30426374077796936,0.428378164768219,0.004347825888544321,3.7315988540649414,1.4079172611236572
0.2358337789773941,0.34982743859291077,0.004347825888544321,3.695044994354248,1.483364462852478
0.3175724148750305,0.4468715190887451,0.004347825888544321,-1.3366202116012573,1.4071483612060547
0.0,0.0,0.0014492754125967622,1.5707963705062866,
0.20903480052947998,0.3183906376361847,0.004347825888544321,3.1558642387390137,1.5231465101242065
0.03540189936757088,0.054300423711538315,0.008695651777088642,2.950124979019165,1.5338280200958252
0.3866773843765259,0.44809937477111816,0.008695651777088642,3.6581506729125977,1.1588455438613892
0.0,0.0,0.0014492754125967622,1.5707963705062866,
0.0,0.0,0.0014492754125967622,1.5707963705062866,
0.2068840116262436,0.308801531791687,0.004347825888544321,-1.5662912130355835,1.492631196975708
0.30391719937324524,0.21330183744430542,0.017391303554177284,1.7981210947036743,0.7018419504165649
0.23942327499389648,0.31300750374794006,0.008695651777088642,4.418503761291504,1.3073395490646362
0.1872342824935913,0.29255980253219604,0.004347825888544321,2.750913143157959,1.5625332593917847
0.1241333857178688,0.10244278609752655,0.017391303554177284,2.833524703979492,0.8252637982368469
0.09700039029121399,0.15691694617271423,0.004347825888544321,2.8453354835510254,1.6176940202713013
0.09764327853918076,0.1579701453447342,0.004347825888544321,3.630985736846924,1.6178292036056519
0.11361600458621979,0.08535297214984894,0.017391303554177284,0.788529634475708,0.7512407302856445
0.1066242903470993,0.031293004751205444,0.03333333507180214,1.7785325050354004,0.2934885025024414
0.10615939646959305,0.16880406439304352,0.004347825888544321,-0.7142058610916138,1.5901000499725342
0.24438384175300598,0.35911935567855835,0.004347825888544321,4.097830295562744,1.4694889783859253
0.18224632740020752,0.2795810103416443,0.004347825888544321,4.152906894683838,1.5340831279754639
